step,fitness,genome
14,0.7139338922751117,[0.19816981 0.01262503]
14,0.7139338922751123,[0.19816981 0.01262503]
14,0.7139338922751123,[0.19816981 0.01262503]
14,202.5281504003053,[1.19816981 0.01262503]
14,95.384684668897,[0.19816981 1.01262503]
14,0.7139338922751123,[0.19816981 0.01262503]
14,0.7139338922751123,[0.19816981 0.01262503]
14,0.7139338922751123,[0.19816981 0.01262503]
14,0.7139338922751123,[0.19816981 0.01262503]
step,fitness,genome
15,0.7139338922751123,[0.19816981 0.01262503]
15,0.7139338922751123,[0.19816981 0.01262503]
15,0.7139338922751123,[0.19816981 0.01262503]
15,0.7139338922751123,[0.19816981 0.01262503]
15,0.7139338922751123,[0.19816981 0.01262503]
15,0.7139338922751123,[0.19816981 0.01262503]
15,0.7139338922751123,[0.19816981 0.01262503]
15,0.7139338922751123,[0.19816981 0.01262503]
15,0.7139338922751123,[0.19816981 0.01262503]
15,0.7139338922751123,[0.19816981 0.01262503]
15,0.7139338922751123,[0.19816981 0.01262503]
15,0.7139338922751123,[0.19816981 0.01262503]
15,0.7139338922751123,[0.19816981 0.01262503]
15,0.7139338922751123,[0.19816981 0.01262503]
15,0.7139338922751123,[0.19816981 0.01262503]
15,0.7139338922751123,[0.19816981 0.01262503]
15,0.7139338922751123,[0.19816981 0.01262503]
15,0.7139338922751123,[0.19816981 0.01262503]
15,0.7139338922751123,[0.19816981 0.01262503]
15,0.7139338922751123,[0.19816981 0.01262503]
15,0.7139338922751123,[0.19816981 0.01262503]
15,0.7139338922751123,[0.19816981 0.01262503]
15,0.7139338922751117,[0.19816981 0.01262503]
15,0.7139338922751123,[0.19816981 0.01262503]
15,0.7139338922751123,[0.19816981 0.01262503]
step,fitness,genome
16,0.7139338922751123,[0.19816981 0.01262503]
16,0.7139338922751123,[0.19816981 0.01262503]
16,0.7139338922751123,[0.19816981 0.01262503]
16,0.7139338922751123,[0.19816981 0.01262503]
16,0.7139338922751123,[0.19816981 0.01262503]
16,0.7139338922751123,[0.19816981 0.01262503]
16,0.7139338922751123,[0.19816981 0.01262503]
16,0.7139338922751123,[0.19816981 0.01262503]
16,0.7139338922751123,[0.19816981 0.01262503]
16,0.7139338922751123,[0.19816981 0.01262503]
16,0.7139338922751123,[0.19816981 0.01262503]
16,0.7139338922751123,[0.19816981 0.01262503]
16,0.7139338922751123,[0.19816981 0.01262503]
16,0.7139338922751123,[0.19816981 0.01262503]
16,0.7139338922751123,[0.19816981 0.01262503]
16,0.7139338922751123,[0.19816981 0.01262503]
16,0.7139338922751123,[0.19816981 0.01262503]
16,202.5281504003053,[1.19816981 0.01262503]
16,0.7139338922751123,[0.19816981 0.01262503]
16,0.7139338922751123,[0.19816981 0.01262503]
16,0.7139338922751123,[0.19816981 0.01262503]
16,0.7139338922751123,[0.19816981 0.01262503]
16,0.7139338922751117,[0.19816981 0.01262503]
16,0.7139338922751123,[0.19816981 0.01262503]
16,0.7139338922751123,[0.19816981 0.01262503]
step,fitness,genome
17,0.7139338922751123,[0.19816981 0.01262503]
17,0.7139338922751123,[0.19816981 0.01262503]
17,0.7139338922751123,[0.19816981 0.01262503]
17,0.7139338922751123,[0.19816981 0.01262503]
17,0.7139338922751123,[0.19816981 0.01262503]
17,0.7139338922751123,[0.19816981 0.01262503]
17,0.7139338922751123,[0.19816981 0.01262503]
17,0.7139338922751123,[0.19816981 0.01262503]
17,0.7139338922751123,[0.19816981 0.01262503]
17,0.7139338922751123,[0.19816981 0.01262503]
17,0.7139338922751123,[0.19816981 0.01262503]
17,0.7139338922751123,[0.19816981 0.01262503]
17,0.7139338922751123,[0.19816981 0.01262503]
17,0.7139338922751123,[0.19816981 0.01262503]
17,0.7139338922751123,[0.19816981 0.01262503]
17,0.7139338922751123,[0.19816981 0.01262503]
17,0.7139338922751123,[0.19816981 0.01262503]
17,0.7139338922751123,[0.19816981 0.01262503]
17,0.7139338922751123,[0.19816981 0.01262503]
17,0.7139338922751123,[0.19816981 0.01262503]
17,0.7139338922751123,[0.19816981 0.01262503]
17,0.7139338922751123,[0.19816981 0.01262503]
17,0.7139338922751123,[0.19816981 0.01262503]
17,0.7139338922751123,[0.19816981 0.01262503]
17,0.7139338922751117,[0.19816981 0.01262503]
step,fitness,genome
18,0.7139338922751123,[0.19816981 0.01262503]
18,0.7139338922751123,[0.19816981 0.01262503]
18,0.7139338922751123,[0.19816981 0.01262503]
18,0.7139338922751123,[0.19816981 0.01262503]
18,0.7139338922751123,[0.19816981 0.01262503]
18,0.7139338922751117,[0.19816981 0.01262503]
18,0.7139338922751123,[0.19816981 0.01262503]
18,0.7139338922751123,[0.19816981 0.01262503]
18,0.7139338922751123,[0.19816981 0.01262503]
18,0.7139338922751123,[0.19816981 0.01262503]
18,95.384684668897,[0.19816981 1.01262503]
18,0.7139338922751123,[0.19816981 0.01262503]
18,0.7139338922751123,[0.19816981 0.01262503]
18,0.7139338922751123,[0.19816981 0.01262503]
18,0.7139338922751123,[0.19816981 0.01262503]
18,0.7139338922751123,[0.19816981 0.01262503]
18,0.7139338922751123,[0.19816981 0.01262503]
18,0.7139338922751123,[0.19816981 0.01262503]
18,0.7139338922751123,[0.19816981 0.01262503]
18,0.7139338922751123,[0.19816981 0.01262503]
18,0.7139338922751123,[0.19816981 0.01262503]
18,0.7139338922751123,[0.19816981 0.01262503]
18,0.7139338922751123,[0.19816981 0.01262503]
18,0.7139338922751123,[0.19816981 0.01262503]
18,0.7139338922751123,[0.19816981 0.01262503]
step,fitness,genome
19,0.7139338922751123,[0.19816981 0.01262503]
19,0.7139338922751123,[0.19816981 0.01262503]
19,0.7139338922751123,[0.19816981 0.01262503]
19,0.7139338922751123,[0.19816981 0.01262503]
19,0.7139338922751123,[0.19816981 0.01262503]
19,0.7139338922751123,[0.19816981 0.01262503]
19,0.7139338922751123,[0.19816981 0.01262503]
19,0.7139338922751123,[0.19816981 0.01262503]
19,0.7139338922751123,[0.19816981 0.01262503]
19,0.7139338922751123,[0.19816981 0.01262503]
19,0.7139338922751123,[0.19816981 0.01262503]
19,0.7139338922751123,[0.19816981 0.01262503]
19,0.7139338922751123,[0.19816981 0.01262503]
19,0.7139338922751123,[0.19816981 0.01262503]
19,0.7139338922751123,[0.19816981 0.01262503]
19,0.7139338922751123,[0.19816981 0.01262503]
19,0.7139338922751123,[0.19816981 0.01262503]
19,0.7139338922751123,[0.19816981 0.01262503]
19,0.7139338922751123,[0.19816981 0.01262503]
19,95.384684668897,[0.19816981 1.01262503]
19,0.7139338922751123,[0.19816981 0.01262503]
19,95.384684668897,[0.19816981 1.01262503]
19,0.7139338922751123,[0.19816981 0.01262503]
19,0.7139338922751123,[0.19816981 0.01262503]
19,0.7139338922751123,[0.19816981 0.01262503]
step,fitness,genome
20,0.7139338922751123,[0.19816981 0.01262503]
20,0.7139338922751123,[0.19816981 0.01262503]
20,0.7139338922751123,[0.19816981 0.01262503]
20,0.7139338922751123,[0.19816981 0.01262503]
20,95.384684668897,[0.19816981 1.01262503]
20,0.7139338922751123,[0.19816981 0.01262503]
20,0.7139338922751123,[0.19816981 0.01262503]
20,0.7139338922751123,[0.19816981 0.01262503]
20,0.7139338922751123,[0.19816981 0.01262503]
20,0.7139338922751123,[0.19816981 0.01262503]
20,0.7139338922751123,[0.19816981 0.01262503]
20,0.7139338922751123,[0.19816981 0.01262503]
20,0.7139338922751123,[0.19816981 0.01262503]
20,95.384684668897,[0.19816981 1.01262503]
20,0.7139338922751123,[0.19816981 0.01262503]
20,0.7139338922751123,[0.19816981 0.01262503]
20,0.7139338922751123,[0.19816981 0.01262503]
20,0.7139338922751123,[0.19816981 0.01262503]
20,0.7139338922751123,[0.19816981 0.01262503]
20,0.7139338922751123,[0.19816981 0.01262503]
20,0.7139338922751123,[0.19816981 0.01262503]
20,0.7139338922751123,[0.19816981 0.01262503]
20,0.7139338922751123,[0.19816981 0.01262503]
20,0.7139338922751123,[0.19816981 0.01262503]
20,0.7139338922751123,[0.19816981 0.01262503]
step,fitness,genome
21,0.7139338922751123,[0.19816981 0.01262503]
21,0.7139338922751123,[0.19816981 0.01262503]
21,0.7139338922751123,[0.19816981 0.01262503]
21,0.7139338922751123,[0.19816981 0.01262503]
21,0.7139338922751123,[0.19816981 0.01262503]
21,0.7139338922751123,[0.19816981 0.01262503]
21,0.7139338922751123,[0.19816981 0.01262503]
21,0.7139338922751123,[0.19816981 0.01262503]
21,0.7139338922751123,[0.19816981 0.01262503]
21,0.7139338922751123,[0.19816981 0.01262503]
21,0.7139338922751123,[0.19816981 0.01262503]
21,0.7139338922751123,[0.19816981 0.01262503]
21,0.7139338922751123,[0.19816981 0.01262503]
21,0.7139338922751123,[0.19816981 0.01262503]
21,0.7139338922751123,[0.19816981 0.01262503]
21,0.7139338922751123,[0.19816981 0.01262503]
21,0.7139338922751123,[0.19816981 0.01262503]
21,0.7139338922751123,[0.19816981 0.01262503]
21,0.7139338922751123,[0.19816981 0.01262503]
21,0.7139338922751123,[0.19816981 0.01262503]
21,0.7139338922751123,[0.19816981 0.01262503]
21,0.7139338922751123,[0.19816981 0.01262503]
21,0.7139338922751123,[0.19816981 0.01262503]
